video_key,video_id,program,year,lang,genre,channel,ats,rating,reach,male_faces,female_faces,young_faces,adult_faces,middle_aged_faces,old_faces,light_faces,medium_faces,dark_faces,faces
873,KL5Rdn38Ga0,NAAYAGI,2019,TAMIL,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,11266,10836,1012,15508,4388,1194,20569,1296,237,22102
874,BNEfjHqBBeQ,NAAYAGI,2019,TAMIL,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,18799,18521,6076,24899,6218,127,34683,1859,778,37320
875,Zm4RVFAe5eg,KALYANA VEEDU,2019,TAMIL,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,27269,15950,2439,30196,9755,829,37499,3685,2035,43219
876,Taygsv6sXT8,KALYANA VEEDU,2019,TAMIL,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,19795,19362,821,26679,11127,530,28446,7538,3173,39157
877,8Y1mNrvk-FE,KALYANA VEEDU,2019,TAMIL,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,12928,12799,1129,13914,9961,723,22756,1769,1202,25727
878,kg5XFsaGolw,KALYANA VEEDU,2019,TAMIL,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,11211,13430,2303,14507,7130,701,16628,5176,2837,24641
879,bh8W9QjRE6U,KALYANA VEEDU,2019,TAMIL,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,14867,9529,1045,13511,9720,120,20065,3286,1045,24396
880,PQhvb7kTvlU,KANMANI,2019,TAMIL,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,3680,10717,317,11533,2493,54,12968,887,542,14397
881,3kzMFXQB7NA,KANMANI,2019,TAMIL,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,6760,10019,363,11162,5242,12,13846,2546,387,16779
882,3UizfDXdems,KANMANI,2019,TAMIL,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,9090,8655,490,11406,5639,210,14425,2316,1004,17745
883,sHTpsrz2ol8,KANMANI,2019,TAMIL,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,6413,8183,208,10258,3997,133,11723,2235,638,14596
884,2wOA9ys62Ds,KANMANI,2019,TAMIL,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,8053,8486,322,11284,4922,11,11558,4139,842,16539
885,kvhU2zHKXm8,ROJA,2019,TAMIL,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,6520,13659,604,15676,3267,632,18936,1007,236,20179
886,XaxiT3HL6dw,ROJA,2019,TAMIL,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,11886,10713,715,15828,5340,716,20991,1145,463,22599
887,P6zuEXC2vmE,ROJA,2019,TAMIL,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,6542,11197,274,14347,2691,427,16922,573,244,17739
888,OKYNKeRMAvY,ROJA,2019,TAMIL,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,10982,13824,915,16993,4369,2529,21391,2866,549,24806
889,pqo00laKqyQ,ROJA,2019,TAMIL,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,9270,8183,581,12918,3621,333,14969,1522,962,17453
890,KSLj1Q542pg,RAASATHI,2019,TAMIL,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65,10263,14498,1305,20384,3012,60,20993,3381,387,24761
891,VplZ84Iajjk,RAASATHI,2019,TAMIL,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65,5129,7218,210,9032,3057,48,8484,2992,871,12347
892,fPntzGB_Vpo,RAASATHI,2019,TAMIL,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65,8775,10304,2512,13214,3313,40,13237,4290,1552,19079
893,HBogwZb3K9s,RAASATHI,2019,TAMIL,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65,7007,11897,385,15365,3132,22,12092,5942,870,18904
894,7eH6bBLPOo8,RAASATHI,2019,TAMIL,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65,3005,9174,470,10370,1317,22,9819,2027,333,12179
895,YaTdy-oAtBw,AZHAGU,2019,TAMIL,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,10782,14165,873,16028,8046,0,22215,2709,23,24947
896,dxidfns-Bjs,AZHAGU,2019,TAMIL,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,8532,9512,589,10746,6460,249,16684,1156,204,18044
897,tDAHWLFt08k,AZHAGU,2019,TAMIL,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,10435,11169,1014,14052,5701,837,20784,733,87,21604
898,FEfMxFUqMm4,AZHAGU,2019,TAMIL,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,7604,10696,852,11967,5161,320,15472,1691,1137,18300
899,bIJLAMDkvxY,AZHAGU,2019,TAMIL,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,5688,8394,261,10849,2760,212,13501,497,84,14082
900,fr5UKMTY_5Y,LAKSHMI STORES,2019,TAMIL,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,6587,6991,411,11548,1615,4,11854,709,1015,13578
901,gkbQqIE6AiI,LAKSHMI STORES,2019,TAMIL,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,12577,11872,635,19577,4203,34,21962,1108,1379,24449
902,9uXYhU775hE,LAKSHMI STORES,2019,TAMIL,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,7861,6697,359,11328,2618,253,12323,1791,444,14558
903,ngNitUw5Ufk,LAKSHMI STORES,2019,TAMIL,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,7345,12093,645,16732,1858,203,17374,1518,546,19438
904,mYF4ag9Glfk,LAKSHMI STORES,2019,TAMIL,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,7575,14145,677,17723,3320,0,16999,4721,0,21720
905,Qw_-LzGktPc,SEMBARUTHI,2019,TAMIL,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,5172,6526,152,10140,1405,1,8037,3044,617,11698
906,pXmlnPYNkCc,SEMBARUTHI,2019,TAMIL,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,5014,11236,383,13342,2525,0,11183,4965,102,16250
907,lXjF1gP7Hks,SEMBARUTHI,2019,TAMIL,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,5672,6028,543,7109,3837,211,9658,1963,79,11700
908,jwaGq35h6Us,SEMBARUTHI,2019,TAMIL,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,4814,7286,301,8653,3119,27,7938,3839,323,12100
909,QDsQ52wn-Eg,SEMBARUTHI,2019,TAMIL,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,4939,5820,463,7311,2939,46,7875,2594,290,10759
910,SY-UlNhuxJs,CHANDRAKUMARI,2019,TAMIL,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,5694,10913,523,9330,5746,1008,9572,6400,635,16607
911,B8_rFCqH03E,CHANDRAKUMARI,2019,TAMIL,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,10389,4923,120,4622,10069,501,10621,3128,1563,15312
912,lUk23xnWTZ4,CHANDRAKUMARI,2019,TAMIL,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,5843,9182,627,8206,6070,122,11016,3794,215,15025
913,IQqurNtvI10,CHANDRAKUMARI,2019,TAMIL,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,5526,10854,552,9352,5805,671,11292,4349,739,16380
914,r-_jc0ZTwzY,CHANDRAKUMARI,2019,TAMIL,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,5971,13739,795,11380,7511,24,15964,3573,173,19710
915,POv3dGzL6vs,CHANDRALEKHA,2019,TAMIL,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,3220,10698,524,10942,2446,6,12540,1355,23,13918
916,ilyhrUB8rs4,CHANDRALEKHA,2019,TAMIL,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,3420,11280,210,11375,3052,63,13087,1596,17,14700
917,TmMTUpPbXyo,CHANDRALEKHA,2019,TAMIL,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,5253,8043,409,11208,1679,0,11638,1522,136,13296
918,SIej8qqFKn0,CHANDRALEKHA,2019,TAMIL,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,6474,6910,394,10199,2784,7,12548,713,123,13384
919,VbYTclvZ_P0,CHANDRALEKHA,2019,TAMIL,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,1795,10439,455,10735,1035,9,11543,660,31,12234
920,9RyF5KqzYtI,VANATHAI POLA,2020,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,8887,9555,1872,14090,2271,209,13167,4829,446,18442
921,HIl4SdXWphs,VANATHAI POLA,2020,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,12602,10222,1669,18061,2908,186,19754,2323,747,22824
922,hunu5S6fHPI,VANATHAI POLA,2020,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,18009,5253,4286,15541,3275,160,19538,3313,411,23262
923,cYJjjqaVk1M,VANATHAI POLA,2020,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,12287,8678,957,15888,3560,560,16305,4143,517,20965
924,ApNyW3WI71s,VANATHAI POLA,2020,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,17188,15415,2466,24524,5045,568,27209,4293,1101,32603
925,D8MAcIhXUdM,ROJA,2020,TAMIL,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,13664,17003,941,22956,4942,1828,28691,1934,42,30667
926,ikK3is1_RKo,ROJA,2020,TAMIL,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,6403,9674,371,11348,2417,1941,15248,764,65,16077
927,xl22sJNDSCQ,ROJA,2020,TAMIL,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,15209,17211,950,17859,7703,5908,29186,3044,190,32420
928,xl22sJNDSCQ,ROJA,2020,TAMIL,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,15209,17211,950,17859,7703,5908,29186,3044,190,32420
929,0xIpg2KmYHM,ROJA,2020,TAMIL,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,11321,15822,640,20219,3943,2341,25866,1207,70,27143
930,vpaNwEAxEWk,ABHIYUM NANUM,2020,TAMIL,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,7027,13963,6706,13216,1058,10,17033,3266,691,20990
931,SBp_ggJnQ3c,ABHIYUM NANUM,2020,TAMIL,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,13969,10698,4885,17670,1984,128,20657,3510,500,24667
932,ZNEXdl-bP_o,ABHIYUM NANUM,2020,TAMIL,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,17404,11116,4639,20474,3397,10,24121,3542,857,28520
933,1TdiyeVVemE,ABHIYUM NANUM,2020,TAMIL,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,10703,5100,3924,8931,2947,1,14749,718,336,15803
934,Q6jBTjC8Nag,ABHIYUM NANUM,2020,TAMIL,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,13648,11004,12341,10116,2151,44,21029,3161,462,24652
935,M8v6_jtKAVU,POOVE UNAKKAGA,2020,TAMIL,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,11504,12440,587,17401,5907,49,18778,3897,1269,23944
936,eYz-Co8F0E4,POOVE UNAKKAGA,2020,TAMIL,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,15279,14984,1125,25178,3960,0,27990,1858,415,30263
937,-UCf1bES8I4,POOVE UNAKKAGA,2020,TAMIL,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,15159,8469,582,19499,3537,10,20450,2136,1042,23628
938,afq6xAwyKZo,POOVE UNAKKAGA,2020,TAMIL,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,16103,7233,783,20449,2104,0,19761,2491,1084,23336
939,WJwyu75HOXI,POOVE UNAKKAGA,2020,TAMIL,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,9134,12841,445,18191,3339,0,20018,1240,717,21975
940,S7asYgJOAxI,LAKSHMI STORES,2020,TAMIL,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,4052,7283,223,8156,2733,223,9021,1129,1185,11335
941,NSNEyR4c7Nc,LAKSHMI STORES,2020,TAMIL,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,5489,5001,483,4831,1255,3921,6144,3941,405,10490
942,CaNib1X9VeI,LAKSHMI STORES,2020,TAMIL,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,3570,7297,537,6894,1181,2255,8614,1790,463,10867
943,L-rKG7hGBX4,LAKSHMI STORES,2020,TAMIL,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,8163,6630,270,6637,5446,2440,11578,2260,955,14793
944,lGRg4bSMgAM,LAKSHMI STORES,2020,TAMIL,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,6392,8805,230,9504,4246,1217,12701,1720,776,15197
945,4ID2q3pdrzU,KALYANA VEEDU,2020,TAMIL,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,15243,25638,2252,30841,6987,801,37408,3161,312,40881
946,vb4nBZSqbFM,KALYANA VEEDU,2020,TAMIL,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,13837,18069,4235,19352,7895,424,27099,3972,835,31906
947,huanQVvTXT4,KALYANA VEEDU,2020,TAMIL,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,7084,9313,661,7676,6670,1390,12591,3496,310,16397
948,0SGowRqXANI,KALYANA VEEDU,2020,TAMIL,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,25860,15433,3168,23534,13697,894,36977,2726,1590,41293
949,ieXecCllae4,KALYANA VEEDU,2020,TAMIL,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,13383,14044,1067,19225,6659,476,22532,3818,1077,27427
950,a5fWUvHLEbI,NAAYAGI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,16284,10583,820,18597,6845,605,22001,3061,1805,26867
951,eRMAiKIgqHA,NAAYAGI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,16995,9927,942,18896,7022,62,20473,3226,3223,26922
952,1yFwEGSV8kM,NAAYAGI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,14327,12704,1172,16902,7998,959,21582,4724,725,27031
953,uqKk2l6CM2w,NAAYAGI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,21937,14147,1558,24485,9604,437,31207,3548,1329,36084
954,vkeS17Feo14,NAAYAGI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,25576,22038,1475,33704,12373,62,40716,5783,1115,47614
955,wxkcnhZp0js,RAASATHI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,4155,7315,588,9631,1246,5,10644,569,257,11470
956,JmsG0qdZuvE,RAASATHI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,6179,4803,241,9486,1255,0,10230,493,259,10982
957,_Dv69u_b13Y,RAASATHI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,4637,5580,123,9030,789,275,9091,1018,108,10217
958,EhDz2bmWvNo,RAASATHI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,6062,4442,80,9418,897,109,9288,1130,86,10504
959,eq_WMWCwwSA,RAASATHI,2020,TAMIL,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,7443,12117,346,17756,1198,260,17075,1646,839,19560
960,0uj6pXRATZQ,ROJA,2021,TAMIL,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,8686,16969,890,21797,2532,436,20612,4015,1028,25655
961,J-7pzsNtQkE,ROJA,2021,TAMIL,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,15662,15094,1555,22364,6047,790,24816,3880,2060,30756
962,6YtbpM2we0U,ROJA,2021,TAMIL,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,16929,8097,396,17001,7589,40,16454,7203,1369,25026
963,1QD3D5Jo0GY,ROJA,2021,TAMIL,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,8019,10485,277,13099,4097,1031,12846,4906,752,18504
964,nVpyvKaNAeI,ROJA,2021,TAMIL,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,10425,6579,70,12689,4225,20,10812,5201,991,17004
965,HbzlBKLm988,KAYAL,2021,TAMIL,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29,3103,14441,384,13944,3216,0,13410,4124,10,17544
966,BplKd_ow82k,KAYAL,2021,TAMIL,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29,8805,11521,649,14300,5367,10,14018,6156,152,20326
967,OEjLrHsvIIM,KAYAL,2021,TAMIL,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29,9901,10196,227,14659,5201,10,15014,4256,827,20097
968,XRu9UKg7aP0,KAYAL,2021,TAMIL,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29,12268,25296,1354,26169,10011,30,31311,6024,229,37564
969,OKTVU9Jf9sU,KAYAL,2021,TAMIL,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29,12868,23065,2350,21993,11580,10,26410,7522,2001,35933
970,ePyLoSFm49g,VANATHAI POLA,2021,TAMIL,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,38489,22457,2204,38315,20061,366,40254,12909,7783,60946
971,LyJPEyn_x40,VANATHAI POLA,2021,TAMIL,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,25999,25785,1512,41023,9189,60,39391,8561,3832,51784
972,0kWFAutKYuc,VANATHAI POLA,2021,TAMIL,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,18480,22170,730,26970,12780,170,28450,8950,3250,40650
973,PChUrWftRGQ,VANATHAI POLA,2021,TAMIL,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,17024,16430,623,20549,12259,23,21139,9810,2505,33454
974,nzsB1bm9__s,VANATHAI POLA,2021,TAMIL,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,7691,16476,331,19696,3358,782,12953,8267,2947,24167
975,-kLVg0UqQYs,KANNANA KANNE,2021,TAMIL,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,14164,14505,879,19834,7561,395,25182,3367,120,28669
976,ukJUUT5JGQw,KANNANA KANNE,2021,TAMIL,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,10537,13867,628,18081,5533,162,20059,4309,36,24404
977,h601o0ZUgOE,KANNANA KANNE,2021,TAMIL,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,10961,15984,443,19208,7133,161,23073,3850,22,26945
978,mv2FxesPsic,KANNANA KANNE,2021,TAMIL,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,10656,13568,309,16556,6931,428,17143,6974,107,24224
979,zLcilvuTWgs,KANNANA KANNE,2021,TAMIL,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,5719,13451,50,15186,3762,172,14795,3970,405,19170
980,R-ih5n6ZOcw,SUNDARI,2021,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2,11124,6875,1283,14172,2544,0,8781,8575,643,17999
981,8HDflD4Ukho,SUNDARI,2021,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2,6027,10790,1873,12116,2828,0,8137,8348,332,16817
982,DUmiq4apIXQ,SUNDARI,2021,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2,4094,11677,342,14854,575,0,9136,5829,806,15771
983,1WInPdH6B38,SUNDARI,2021,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2,9327,13908,868,21058,1309,0,13468,8628,1139,23235
984,M6x4ay61bfk,SUNDARI,2021,TAMIL,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2,9801,15103,877,20524,3295,208,17596,6940,368,24904
985,_QWZ4BDvx5Y,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,4936,9880,20,11181,3136,479,7800,6878,138,14816
986,LaP-2cL3y2E,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,6743,12124,301,15258,3308,0,12115,6708,44,18867
987,sV-D6eycILo,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,11164,11418,374,17669,4519,20,13338,7797,1447,22582
988,WCrqFs5aFFM,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,12838,15753,344,22124,6123,0,18886,8777,928,28591
989,JNV_A84lREk,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,27349,16927,529,26090,16914,743,31737,8864,3675,44276
990,QbPPe52X_Tg,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10199,6044,2935,10883,2038,387,9803,5710,730,16243
991,PWQjFvGA6D0,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,16385,8035,6668,13852,3425,475,15764,7461,1195,24420
992,Dry3-MeTbLE,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,15371,11129,6024,13479,5776,1221,19717,5744,1039,26500
993,GzALHafHO70,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10992,8155,1841,12376,4671,259,11574,6142,1431,19147
994,12P8aWW6yqw,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10477,9161,3241,11025,4734,638,11949,6506,1183,19638
995,qBmKsJs2fUM,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,9050,10942,294,14912,4786,0,14905,4471,616,19992
996,UfNOE_eN7EI,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,4121,16894,562,17561,2892,0,16385,4280,350,21015
997,UsztkHh8ne4,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,9221,41234,6735,35396,8294,30,45389,4450,616,50455
998,wMK89NoLaaw,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,5949,19681,1665,19389,4576,0,22057,2999,574,25630
999,BcxSpb2S_fM,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,7700,12988,511,15420,4757,0,16354,3678,656,20688
1000,JLyY1OnMprs,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,5424,7614,1215,8912,2807,104,9565,2779,694,13038
1001,jF3DidpkItw,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,4562,7342,1705,7421,2737,41,9048,1748,1108,11904
1002,nuTITulyTxw,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,7557,10041,3980,10380,3096,142,12084,4455,1059,17598
1003,E6FJPXtrywk,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,5891,8562,1721,8214,4464,54,10594,3539,320,14453
1004,yupCY9Kx5eY,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,11262,3041,624,5569,7960,150,10053,3588,662,14303
1005,q6V3P5ZxVKI,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,12491,9847,879,15462,5344,653,15898,4446,1994,22338
1006,Ro1WZB5f3Ns,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,4869,9589,424,10261,3565,208,8550,3332,2576,14458
1007,G6YRSkLNE5M,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,10890,12790,2177,16766,3995,742,17470,3264,2946,23680
1008,NOEtikL1HpY,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,6160,9708,1123,11776,2270,699,9479,3606,2783,15868
1009,r8NLaGfbGPA,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,3424,4295,767,5657,720,575,6032,992,695,7719
1010,atsBTnzCAwI,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,8901,7431,631,10677,5024,0,10300,5306,726,16332
1011,qbS0apC2BQw,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,11657,19515,1552,26255,3365,0,27335,3117,720,31172
1012,qASY_0FGmCQ,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,10972,16068,515,22843,3682,0,21160,5197,683,27040
1013,ySCwT5-Zi0M,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,13476,18449,2587,26745,2556,37,26628,4432,865,31925
1014,5KVMxWe28WM,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,17327,14376,1208,22124,8273,98,24823,5385,1495,31703
1015,hSa-4v2QGOw,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,15045,11732,875,23213,2688,1,18658,6364,1755,26777
1016,ziikxX-Jj3c,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,19017,9758,1531,25006,2204,34,18996,7238,2541,28775
1017,SZ2GOp_amu4,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,11472,9599,551,18743,1777,0,13264,6600,1207,21071
1018,j_eB3rkK5H8,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,11629,13114,951,21899,1893,0,18595,5352,796,24743
1019,KT-lEOnhGao,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,8510,16090,1547,22183,870,0,16508,6984,1108,24600
1020,QSqo7yUKeCU,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,16197,5649,183,18773,2890,0,14092,6553,1201,21846
1021,ZqT39pyNWpA,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,14047,14743,114,20864,6881,931,20778,7084,928,28790
1022,bfJS1GUFj4M,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,9783,9826,144,13529,5110,826,11356,6446,1807,19609
